customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,tenure_months,tenure_years,avg_monthly_revenue,charge_ratio,total_services,family_size,contract_tenure_ratio,loyalty_score
8393-JMVMB,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,19.45,0,0,1,0,19.45,0.9999999999948587,1,1,1.0,1
5019-GQVCR,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,3645.6,0,3,7,3,84.78139534883721,0.023274632433617968,4,1,43.0,43
6036-TTFYU,0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,314.45,0,1,4,1,19.653125,0.062331054221637046,1,2,16.0,16
2550-AEVRU,0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,53.45,3053.0,0,4,9,4,53.56140350877193,0.017507369800195956,4,3,4.75,114
0969-RGKCU,1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,677.05,0,3,1,3,18.298648648648648,0.02924451665312322,1,3,3.0833333333333335,74
0378-CJKPV,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,0,5,0,6,110.63819444444444,0.014072395633916681,9,2,3.0,216
4706-AXVKM,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,906.85,1,0,11,0,82.44090909090909,0.09351050339084814,4,1,11.0,11
5889-JTMUL,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4888.7,1,4,2,4,97.774,0.01944279665350667,6,2,50.0,50
9026-RNUJS,1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,237.25,1,0,5,0,47.45,0.21222339304522142,3,1,5.0,5
3746-EUBYR,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,74.6,1,0,1,0,74.6,0.9999999999986595,3,2,1.0,1
2332-EFBJY,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,342.4,1,1,4,1,21.4,0.05753504672895516,1,1,16.0,16
2880-FPNAE,1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,140.1,0,0,2,0,70.05,0.529621698786203,3,2,2.0,2
1703-MGIAB,0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,1108.0,0,1,5,1,65.17647058823529,0.06227436823104131,6,1,17.0,17
4311-QTTAI,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,295.55,0,1,4,1,18.471875,0.06547115547282509,1,1,1.3333333333333333,32
9474-PHLYD,0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,892.65,1,1,3,1,59.51,0.0665994510726414,4,1,15.0,15
4318-RAJVY,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25,0,0,10,0,19.825,0.0998738965951577,1,1,0.8333333333333334,20
2165-VOEGB,0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,4822.85,1,3,10,3,104.8445652173913,0.021812828514259787,7,2,3.8333333333333335,92
3612-YUNGG,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,6741.15,0,5,4,5,105.33046875,0.0161990164882844,8,3,2.6666666666666665,192
2254-DLXRI,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,79.15,79.15,0,0,1,0,79.15,0.9999999999987366,4,1,1.0,1
5062-CJJKH,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,1355.45,0,2,1,2,54.218,0.039580950975687805,4,3,2.0833333333333335,50
9028-LIHRP,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,0,5,11,5,101.53521126760563,0.013899292550977752,7,3,2.9583333333333335,213
2219-MVUSO,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,438.4,1,0,8,0,54.8,0.1029881386861079,2,1,8.0,8
1053-MXTTK,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,7726.35,0,5,0,6,107.31041666666667,0.01406226743546417,8,3,3.0,216
1530-ZTDOZ,0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,2070.75,0,4,1,4,42.26020408163265,0.01963056863455175,3,2,49.0,49
1301-LOPVR,1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1636.95,0,2,5,2,56.44655172413793,0.033812883716666124,6,3,2.4166666666666665,58
0853-TWRVK,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,0,5,0,6,105.29861111111111,0.01392864208929613,8,2,3.0,216
8914-RBTSB,1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,3019.5,1,2,7,2,97.40322580645162,0.03106474581884315,6,2,31.0,31
6212-ATMLK,0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4729.75,0,4,2,4,94.595,0.02023362757016713,5,1,50.0,50
8200-LGKSR,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,6126.1,0,5,11,5,86.2830985915493,0.013581234390558208,8,2,2.9583333333333335,213
1568-BEKZM,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,6333.4,0,5,10,5,90.47714285714285,0.014218271386616759,9,2,2.9166666666666665,210
0670-ANMUU,1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,0,5,11,5,94.19507042253521,0.01460110498889756,6,1,5.916666666666667,142
6897-RWMUB,1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,0,5,1,5,68.16803278688525,0.016365057415979885,6,3,2.5416666666666665,183
0963-ZBDRN,1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,96.2,3183.4,1,2,8,2,99.48125,0.030219262423822633,5,1,32.0,32
7594-RQHXR,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,1,0,1,0,79.6,0.9999999999987437,3,2,1.0,1
6999-CHVCF,1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,7149.35,0,5,8,5,105.1375,0.01428101855413409,7,1,2.8333333333333335,204
6134-KWTBV,1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.4,1429.65,0,5,2,5,23.058870967741935,0.01636764242996423,2,1,2.5833333333333335,186
1077-HUUJM,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,472.65,0,0,7,0,67.52142857142857,0.15032264889449903,2,2,7.0,7
6331-EWIEB,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1734.5,1,1,8,1,86.725,0.04914961083885563,4,1,20.0,20
0895-LNKRC,1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,113.5,0,0,6,0,18.916666666666668,0.17136563876636884,1,3,0.5,12
2045-BMBTJ,0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1884.65,0,2,9,2,57.11060606060607,0.03154431857373881,6,1,33.0,33
8417-GSODA,1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2568.15,0,2,4,2,91.71964285714286,0.035901329750986664,5,3,2.3333333333333335,56
5171-EPLKN,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,470.0,0,2,3,2,17.40740740740741,0.042234042553182506,1,1,1.125,81
4452-QIIEB,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,278.4,0,0,7,0,39.771428571428565,0.15768678160913877,2,1,7.0,7
5998-VVEJY,1,0,0,0,26,1,2,1,0,0,0,2,0,0,0,1,2,80.5,2088.8,1,2,2,2,80.33846153846154,0.03853887399463622,4,1,26.0,26
1624-NALOJ,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6,1,0,5,0,100.52000000000001,0.17867091126140494,5,1,5.0,5
6741-EGCBI,1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2595.85,0,2,6,2,86.52833333333334,0.034863339561221375,5,1,30.0,30
7820-ZYGNY,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,0,5,3,5,92.46825396825396,0.015526564243412316,5,1,5.25,126
4317-VTEOA,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,50.75,1,0,1,0,50.75,0.9999999999980296,3,1,1.0,1
9677-AVKED,0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,4449.75,0,4,5,4,83.95754716981132,0.019012304062025528,8,2,4.416666666666667,106
1670-SVOWZ,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,1,1,2,1,86.31071428571428,0.07419208010923374,5,3,14.0,14
2227-JRSJX,0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1956.4,0,1,9,1,93.16190476190476,0.05067982007769113,6,1,21.0,21
9847-HNVGP,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,310.6,0,1,5,1,18.27058823529412,0.06423052157113192,1,1,1.4166666666666667,34
6696-YDAYZ,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55,0,1,4,1,18.159375,0.07055584236789862,1,3,0.6666666666666666,48
8980-WQFWL,0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,2096.1,0,2,11,2,59.888571428571424,0.02962644911979249,4,1,35.0,35
1730-ZMAME,0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0,0,2,8,2,83.28125,0.029831144465289686,3,1,32.0,32
6506-EYCNH,0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,19.55,543.8,0,2,4,2,19.42142857142857,0.035950717175425535,1,3,28.0,28
4634-JLRJT,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,20.35,0,0,1,0,20.35,0.999999999995086,1,1,1.0,1
9501-UKKNL,1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,51.7,3005.8,0,4,11,4,50.94576271186441,0.017200079845631207,4,1,59.0,59
2560-QTSBS,0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,0,5,0,6,22.543750000000003,0.014354803930627831,2,3,6.0,144
7541-YLXCL,1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2498.4,1,2,0,3,69.4,0.02617675312199703,5,1,3.0,72
4795-WRNVT,0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,65.1,2586.0,0,3,4,3,64.65,0.025174013921112712,5,1,40.0,40
6080-TCMYC,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,3292.3,0,3,4,3,82.3075,0.024663609027123144,4,3,40.0,40
0260-ZDLGK,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4,1,0,9,0,72.37777777777778,0.11191280319310533,6,2,9.0,9
7860-UXCRM,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,0,5,3,5,74.19920634920635,0.015937362954722572,7,3,2.625,189
6357-JJPQT,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,232.35,0,0,3,0,77.45,0.34646008177303794,3,1,3.0,3
2292-XQWSV,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,0,3,4,3,61.2125,0.024627322850723925,6,3,3.3333333333333335,80
9552-TGUZV,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,0,0,8,0,82.2625,0.11396444309373742,3,2,8.0,8
5913-INRQV,1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,3128.8,0,2,10,2,92.02352941176471,0.02881296343646034,5,2,2.8333333333333335,68
8722-NGNBH,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45,1,0,5,0,44.69,0.17901096442149073,4,1,5.0,5
6210-KBBPI,1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,919.4,1,0,9,0,102.15555555555555,0.10816837067651641,6,1,9.0,9
9643-YBLUR,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,653.95,0,0,9,0,72.66111111111111,0.1055891123174393,6,2,9.0,9
8734-FNWVH,1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1825.5,0,2,7,2,58.88709677419355,0.032703368940014646,4,3,31.0,31
9447-YPTBX,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,0,4,2,4,18.862000000000002,0.02104760894920782,1,2,4.166666666666667,100
0133-BMFZO,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,181.65,1,0,2,0,90.825,0.47481420313764117,5,1,2.0,2
6128-CZOMY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1,0,1,0,45.65,0.9999999999978094,2,1,1.0,1
9540-JYROE,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,551.35,1,0,8,0,68.91875,0.12714246848641927,2,1,8.0,8
9026-LHEVG,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,0,0,9,0,39.93333333333333,0.1133834168057559,3,1,9.0,9
2260-USTRB,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,1,0,2,0,57.975,0.6054333764548465,2,1,2.0,2
3656-TKRVZ,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,165.2,1,0,3,0,55.06666666666666,0.3350484261499183,4,1,3.0,3
7011-CVEUC,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,2338.35,0,2,1,2,93.53399999999999,0.04092629418179311,5,2,25.0,25
6185-TASNN,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,46.3,0,0,1,0,46.3,0.9999999999978402,2,1,1.0,1
7925-PNRGI,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3541.1,0,3,9,3,78.69111111111111,0.022958967552454804,8,3,45.0,45
8623-TMRBY,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,1,4,3,4,81.29509803921569,0.0203084863906605,5,3,51.0,51
1552-CZCLL,0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1087.25,0,4,7,4,19.76818181818182,0.018395033340996236,1,3,55.0,55
3038-PQIUY,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2522.4,0,3,2,3,66.37894736842105,0.02622502378686861,6,1,38.0,38
1501-SGHBW,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,1,0,2,0,40.5,0.5660493827153505,2,1,2.0,2
9313-CDOGY,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,717.3,0,3,2,3,18.876315789473683,0.027324689809002187,1,3,38.0,38
8148-BPLZQ,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,0,2,10,2,51.00588235294118,0.028716411025254945,3,1,34.0,34
2623-DRYAM,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,7069.3,0,5,10,5,100.99000000000001,0.014393221393914328,6,2,5.833333333333333,140
9987-LUTYD,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9,0,1,1,1,57.146153846153844,0.07423610176334981,4,1,1.0833333333333333,26
3208-YPIOE,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,1,3,3,3,77.37564102564103,0.0249366228687878,3,1,39.0,39
4488-KQFDT,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6423.0,0,5,1,5,105.29508196721312,0.016184026156001615,7,1,5.083333333333333,122
2612-RANWT,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,1,0,0,1,97.02499999999999,0.08601734948036709,6,1,12.0,12
5693-PIPCS,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,0,3,5,3,102.93536585365854,0.02361178575236595,6,1,1.7083333333333333,123
0491-KAPQG,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,0,1,9,1,74.22380952380952,0.04728299223711764,3,1,21.0,21
1925-LFCZZ,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,0,4,7,4,49.880909090909086,0.018243452587070358,4,1,4.583333333333333,110
8039-EQPIM,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,0,5,9,5,58.77536231884058,0.014856367895450256,6,2,2.875,207
6900-PXRMS,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,1,2,2,2,104.24038461538461,0.03901854072502393,7,3,26.0,26
8707-RMEZH,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,0,5,9,5,87.76159420289855,0.014416526987639199,5,2,5.75,138
3346-BRMIS,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,810.7,1,1,6,1,45.03888888888889,0.059639817441709674,4,2,18.0,18
3209-ZPKFI,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2538.2,0,3,11,3,54.00425531914893,0.021373414230556248,4,3,47.0,47
6479-VDGRK,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,0,5,0,6,85.12777777777778,0.01391698753507776,8,3,3.0,216
9373-WSLOY,1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1750.85,0,2,9,2,53.056060606060605,0.028557557757658933,5,2,33.0,33
2933-FILNV,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,36.55,1,0,2,0,18.275,0.6675786593688985,1,3,2.0,2
3569-JFODW,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,0,5,0,6,92.39513888888888,0.013671654803869046,9,3,3.0,216
9819-FBNSV,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2575.45,0,3,1,3,69.60675675675675,0.028053349900016386,2,2,37.0,37
9544-PYPSJ,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,6019.35,0,5,2,5,97.08629032258065,0.015965178964505868,6,3,62.0,62
1591-XWLGB,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,0,5,11,5,19.430985915492958,0.014388228472019834,1,2,2.9583333333333335,213
0396-UKGAI,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,0,1,11,1,55.834782608695654,0.043061828375639065,4,2,23.0,23
3243-ZHOHY,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15,0,1,4,1,18.509375,0.06787101131181231,1,1,1.3333333333333333,32
5186-EJEGL,1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,653.25,0,0,9,0,72.58333333333333,0.10639112131647815,6,1,9.0,9
7527-QNRUS,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6,0,1,5,1,24.27058823529412,0.06095492001937446,2,3,0.7083333333333334,51
9986-BONCE,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,85.5,1,0,4,0,21.375,0.24502923976579527,1,1,4.0,4
2722-JMONI,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,49.55,1,0,1,0,49.55,0.9999999999979818,3,2,1.0,1
2203-GHNWN,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,0,1,0,2,80.3625,0.041297246850207844,4,2,24.0,24
3878-AVSOQ,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,71.25,0,0,1,0,71.25,0.9999999999985965,2,1,1.0,1
3258-SYSWS,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,0,5,0,6,108.96944444444445,0.014504575696550835,9,1,3.0,216
5296-PSYVW,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1750.7,0,5,0,6,24.31527777777778,0.014022962243673158,2,2,3.0,216
6319-QSUSR,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,216.2,0,0,11,0,19.654545454545453,0.09111933395000411,1,2,11.0,11
4083-EUGRJ,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178.5,1,0,9,0,19.833333333333332,0.11344537815119696,1,1,9.0,9
7579-OOPEC,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,115.1,1,0,2,0,57.55,0.4357080799301167,3,2,2.0,2
0512-FLFDW,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,0,4,0,5,100.48333333333333,0.016669431083098082,6,2,5.0,120
1771-OADNZ,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2,1,2,5,2,94.66206896551724,0.0349337024624787,6,2,29.0,29
0487-CRLZF,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,0,4,1,4,75.95714285714286,0.02000322415970284,6,1,2.0416666666666665,147
2107-FBPTK,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,3121.1,0,2,6,2,104.03666666666666,0.033353625324403786,7,1,30.0,30
9451-WLYRI,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,990.45,0,4,5,4,18.687735849056605,0.01923368165984964,1,2,4.416666666666667,106
8219-VYBVI,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1004.35,0,3,3,3,25.752564102564104,0.0248917210135884,2,2,1.625,117
1991-VOPLL,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,0,0,9,0,17.516666666666666,0.12083729781153135,1,1,9.0,9
9738-QLWTP,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,3219.75,0,3,3,3,82.5576923076923,0.02543675751222842,4,1,3.25,78
1016-DJTSV,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,572.85,0,0,8,0,71.60625,0.12167234005409414,2,1,8.0,8
9419-IPPBE,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0,4,3,4,89.31078431372549,0.01979208975048531,5,3,4.25,102
0174-QRVVY,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,0,5,11,5,26.021830985915493,0.013720873589347314,2,3,2.9583333333333335,213
5699-BNCAS,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,0,5,11,5,24.883802816901408,0.013952172067354522,2,1,2.9583333333333335,213
2900-PHPLN,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,0,5,10,5,20.88642857142857,0.013371635716971829,1,2,2.9166666666666665,210
0612-RTZZA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,1,0,1,0,25.25,0.9999999999960397,1,1,1.0,1
8106-GWQOK,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,2193.2,0,3,2,3,57.715789473684204,0.02735728615721196,6,2,1.5833333333333333,114
8751-EDEKA,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,0,2,4,2,86.91071428571429,0.036942675159234155,5,2,28.0,28
6878-GGDWG,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,0,2,8,2,20.0359375,0.030258129922790256,1,2,32.0,32
4039-PIMHX,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,0,4,1,4,48.946938775510205,0.020763842561706936,3,2,2.0416666666666665,147
8450-LUGUK,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,0,3,1,3,23.293243243243243,0.027963102628064285,2,3,1.5416666666666667,111
3604-WLABM,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0,0,0,10,0,58.3,0.09305317324183651,4,1,10.0,10
0795-GMVQO,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,0,5,7,5,109.43880597014925,0.014988271234520555,8,2,5.583333333333333,134
2259-OUUSZ,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55,0,0,7,0,35.65,0.14225606090958035,3,1,0.5833333333333334,14
1142-IHLOO,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,0,4,3,4,87.7627450980392,0.019560311892579826,4,1,4.25,102
6410-LEFEN,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,416.45,1,0,9,0,46.27222222222222,0.10841637651576218,2,1,9.0,9
4633-MKHYU,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,0,0,9,0,87.62222222222222,0.11209738777579101,4,1,9.0,9
6257-RJOHI,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,0,0,4,0,50.575,0.2511122095895941,3,1,4.0,4
1545-JFUML,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,0,5,11,5,98.51549295774649,0.014153775769879418,7,2,2.9583333333333335,213
3194-ORPIK,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,1,4,2,4,82.323,0.02050459774303608,4,3,50.0,50
7826-VVKWT,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,2263.45,0,1,0,2,94.31041666666665,0.042656122291190764,5,3,1.0,72
1353-GHZOS,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,0,1,10,1,62.470454545454544,0.04347509731872933,4,2,1.8333333333333333,44
2587-EKXTS,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,0,3,8,3,111.70795454545454,0.022684963836301586,8,1,44.0,44
5442-BXVND,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,0,2,9,2,25.40909090909091,0.028920691711385935,2,3,33.0,33
8816-VXNZD,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,1,0,1,0,75.1,0.9999999999986684,3,1,1.0,1
9378-FXTIZ,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,1,4,6,4,68.80833333333334,0.0188796038378206,5,2,4.5,108
1723-HKXJQ,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,1,3,6,3,101.74880952380951,0.023809802384489726,6,1,42.0,42
7825-GKXMW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,1,0,1,0,45.8,0.9999999999978165,2,1,1.0,1
9753-OYLBX,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0,0,1,0,20.5,0.999999999995122,1,1,1.0,1
2364-UFROM,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,0,2,6,2,68.15833333333333,0.034429636874921905,6,1,2.5,60
